date,review,rating,title
2026-05-09,I love how there is less ads in on this app and you can listen to what ever you want,5,This is great
2026-05-09,La major app de musica que e usado,5,Hola
2026-05-09,Love,5,Bruh
2026-05-09,I love Spotify so much just the ice ads were werid,5,Love
2026-05-09,Love Spotify the greatest music app ever,5,❤️
2026-05-09,YAYAYAYAYAYA,5,!
2026-05-09,"After a while after buying, it starts limiting how you listen, and it starts to give you only 6 skips per hour…stupid.",3,Good but limited
2026-05-09,Nice songs as all the songs mostly,5,W
2026-05-09,This app completes me,5,ohio 67
2026-05-09,It’s a great app I got it on my Xbox and it’s the best way to have fun  while playing the game you can listen to it when playing the game,5,W
2026-05-09,SIGMA THE BEST MUSIC APP!,5,SIGMAAAA APP
2026-05-09,"First, Spotify is always glitching even though I have internet",5,Get more better songs
2026-05-09,You cant even choose what sings you want to play after like 10 minutes. Very dumb Spotify,1,not fair
2026-05-09,Why only six skips 😭,3,Why
2026-05-09,You have such a great kid songs and intertainment,5,Spotify
2026-05-09,"I’ve been a subscriber to Spotify for years because I believe they are the best for the best variety of music on all the streaming platforms. I have tried the majority of them, Amazon music, Apple Music, iHeart, TuneIn, etc. I’ve been the happiest with Spotify. I’m also a podcast and I find their platform. to be one of the easiest used for podcasting . I would definitely recommend getting a plan because it’s worth the money and I don’t say that about all the nickel and diamond that goes on for online streaming.",5,The best music streaming platform
2026-05-09,I like music it’s very very nice,5,Music
2026-05-09,Spotify is amazing.I listen to the songs every single time.I love it.5 stars,5,My ratting
2026-05-09,So Spotify is the best it’s like the best music and podcast for peop but just one thing I feel like they should put videos like music videos for people who don’t have premium,5,Good but bad
2026-05-09,Love Spotify,5,Spotify hits the spot!
2026-05-09,I freaking love it.,5,Spotify
2026-05-09,Great app,5,Good vibes
2026-05-09,But I hate that I can’t go back to song and cant go back in the music,4,It’s great overall
2026-05-09,First off you have to buy premium to use a repeat or make a GOOD WORKING Queue Second it keeps playing different songs without Premium I do not recommend this app.,1,App sucks now..
2026-05-09,I use this app more than anything else | 100k+ mins a year,5,MOST USED APP
2026-05-09,"I can’t trust that Spotify isn’t filling my suggestions with AI music. I find that I no longer use the discovery features or create a radio playlist based on songs I like, my actual music experience in general is worse off because Spotify continues to attack art with their practices",1,AI slop
2026-05-09,"Love the app BUT the audiobook feature is super annoying — included hours should be more than 15 hours, the “top ups” should be more than 10 hours and less expensive AND should carry over to the next month because you PAY FOR THEM",3,Book hours should be included and should carry over
2026-05-09,It has no words just amazing and slay,5,The best
2026-05-09,I don’t like that it limits how what order I want to play my music and only six skips per hour like brooo what!!!,2,PMO
2026-05-09,I love Spotify I endjoy all the music they have every single song I want to here they give me good recommendations 10/10 would recommend,5,ILS
2026-05-09,Won’t let me log in,1,Spotify
2026-05-09,Love this app. One of my favorites,5,Great app
2026-05-09,"ive been a premium subscriber for about 3 years which is the longest commitment ive ever kept so that should mean something. but seriously, you can view most lyrics, start jams with friends—anywhere, anytime— presave albums , tickets to live events & it tracks your music/vibe preferences.",5,😇
2026-05-09,"You have gotten me through some hard, hard times!",5,I love you spotify!
2026-05-09,i love spotify but i dont agree with the fact you have to pay to not have adds because what if people cant afford it ?,3,go away with adds
2026-05-09,I love this app so much,5,I love this app
2026-05-09,What absolute garbage to be forced to listen to this stupid DJ with absolutely no way to disable it,1,Forced DJ update
2026-05-09,Just make it cheaper for me on da low frfr or lemme post music for free,5,Best app ever
2026-05-09,It keeps all my fav songs in one place and it’s amazing,5,Luv this app
2026-05-09,It helps me a lot with my problems,5,I love it
2026-05-09,I dont always make my payments on time but spotify is still there for me 🫡,5,Paycheck homie
2026-05-09,1 of 5 ads ads ads adassskdkkcmmgm,1,Ads
2026-05-09,It’s so cool and so funny and you can make your own playlist and they have so many good songs,5,It’s so much fun
2026-05-09,I honestly would BUST A NUT TO THIS APP,5,Love this
2026-05-09,ITS SO HELPFUL WHEN IMS STRESSED AND STUFF AND THE MUSIC IS GOOD,5,BEST APP EVER
2026-05-09,Great music and you need only one bar of Internet or sometimes even none😁,5,Dezmond
2026-05-09,My Dj won’t really listen or it’s takes to long to play something that I requested for on ask for music section,4,Fix the DJ option
2026-05-09,wayyyyyyyyy better than apple music,5,great
2026-05-09,"I'm not able to open an artist page without the app crashing. This is on the latest version of iPadOS on m4 pro 13. This is pretty amazing that this was not actually verified.  I don't know if this is because of the new vibe coding trend or how this happened, but Spotify used to be one of the most stable apps I've used, with the exception of a couple of oddities with it playing to different devices. It always used to just work. This is a very core feature on a common device. This should have been tested.",1,cant open artist page without a crash
2026-05-09,I LOVE ITTTTTTTT,5,Just to say
2026-05-09,Thank you for all that you’ve done for me,5,Thank you
2026-05-09,Endless pop up ads for AI “features”. No option to disable. UX and UI quality totally ignored.,1,AI garbage
2026-05-09,Perfect🫶😍,5,"nice music, bro))"
2026-05-09,Bien a,5,Bien
2026-05-09,The pros are this app is free the cons is your making us pay to listen in random order? Might as well find a different app also I would give a better review of your take that away I know you probably won’t see this but. STOP MAKING US PAY FOR ANYTHING,2,Pros and cons
2026-05-09,This is the best music app for anything!,5,Love it!
2026-05-09,It’s the best I can listen to anything I want!,5,Idk
2026-05-09,Моё любимейшие приложение не даёт мне слушать музыку по порядку😭.Я уже автоматом вырубаюсь под определены песни,1,Это с фигали
2026-05-09,Spotify has the best songs ever my favorite one is bad habit,5,Best songs
2026-05-09,"doesn’t play the songs i search at all, for example. ill type “nutshell” by alice in chains. and it certainly will play every song but the one i searched and clicked on. and 6 skips later. the song never played and i have to wait an hour",2,more time listening to ads than music.
2026-05-09,Keep it going !!,5,Awesome
2026-05-09,It should be free to skip songs and play the one you want all,1,Bad
2026-05-09,stop separating premium and non premium!!!,5,noice but one thing
2026-05-09,I think Spotify is great. It has all the songs I want to play and it has great songs in general.,5,Spotify
2026-05-09,I would rate it 5 stars! But there are two problems. 1: Spotify Premium is stupid. There is no reason to pay for the app to play your playlist the way you want. Which leads to the second problem. 2:  Why do you have to pay to play your playlist???? That’s dumb. I don’t want to pay for something I get for free on my school laptop. And another thing is why does it play random songs when there is playlist for a reason. Then don’t make an app that has an option to play said playlist and it doesn’t. And you have to pay to loop songs. Why? I get that for free on my school laptop. Please fix that ASAP. But other than those main reasons I like it.,3,Please Change This
2026-05-09,Genial puedo escuchar música todo el tiempo,5,Gatitos
2026-05-09,I love you,5,I love it
2026-05-09,Very good music choices,5,N/A
2026-05-09,"This app is my favorite way to listen to music love it so
 much 🤩☺️",5,Review Spotify
2026-05-09,"Every time I put the song in full screen , and go on another tab and come back to Spotify it would change to side panel and it’ll be pitch black and I can’t touch anythin’ on home. And whenever the song is down and I press on it so it can go up it goes down and disappears. Please fix it, it’s been catin’ like this ever since the update.",3,"It’s good, but there is lack."
2026-05-09,"I would always listen to music through YouTube, and because I didn’t have a YouTube account I was limited to what I could and couldn’t watch, not to mention the ads… my friend mentioned Spotify to me and I tried it, I signed up for free and it was very very simple! There’s barely any ads, and they rarely show up. I loved that I was able to have my own playlists! It’s great for when I draw, or paint. The way Spotify is set up makes it easy to find everything, and it’s WAY better than Apple Music! Not to mention you can also watch podcasts and more. Definitely the BEST music app you could ever ask for! <3",5,Solved all my issues with music! (Definitely recommend)
2026-05-09,Overall never a bad experience and new music every Friday.,5,Great Music
2026-05-09,It’s really good for music and gets the hype going,5,Great for music
2026-05-09,ummm yeha i use it it good sometimes but like i hate the adds and refuse to pay for premium,5,67 good
2026-05-09,Trying to change my payment method. Can’t access it in the mobile app or on my IPad. Gonna leave. This should not be this hard.,1,Billing
2026-05-09,"I used to be able to download or import my own music and listen to it without random music being pushed down to me. No more.
Now my local files are gone AND random play from my Spotify playlist just stops working so all music is played in sequential order. Worse, I now when I engage random play for my own library I get random bubblegum pop music pushed into my play lists.",2,"Random play is STILL gone. Yes, I’m a premium subscriber."
2026-05-09,This app is my most used app. This all you could say is my best friend. Always there when you need it and it is just a great overall app. Love you Spotify,5,Dear Spotify
2026-05-09,I don’t like not being able to replay songs,3,Good app but
2026-05-09,"Works perfectly. Theres books to listen to, podcasts, it tell you when your favorite artist is going to have a concert and we’re it’s located and at what time, and so much more. The only down side is adds but I have the family pass and it’s super cheap and you can have like 5 people on it. Great deal",5,Literally would never use any other music app
2026-05-09,"Just because I skip a song isn’t the same as telling you that the song should be removed from that playlist. 

Example - in what world is Celine Dion and Madonna on a Delerium playlist? It should not be. And simply skipping the song does not make that clear to you or the algorithm. 

Add thumbs down button to go with your plus button to help curate lists twice as fast and more cleanly

Thank you",1,Need thumbs down
2026-05-09,.,3,.
2026-05-09,This is app is literally impossible to use if you don’t pay for premium. It doesn’t even let me click on songs in my playlist without premium and when I play a playlist it plays songs that aren’t in there for some reason?? And when I try to pick a different song it tells me I need to buy premium to use it. I can’t even rewind parts of songs or use the previous song button. This app is disgustingly greedy. Don’t even waste your time.,1,Unusable
2026-05-09,I love it sooooooooo Much,5,I love it
2026-05-09,All my all time favorites in one place,5,Critic
2026-05-09,It's good without any premium. It's really unfair to be stuck on shuffle most of the time and for me it just randomly stop letting me play music. It would say to get premium to listen the music. It's turning into Apple Music. I have to pay to choose the app I'm redoing. It's the same thing really annoying to be on shuffle all the time. Lots of ads like two minute ads for no reason They be a lot of ads. I'm gonna say you got 30 minute free no ads it's not true. It's good but big problems.,3,Annoying
2026-05-09,I didn’t expect it to not work outside apps and offf and I absolutely LOVE IT🫶🏽,5,SUPER GOOD!!!
2026-05-09,The goats,5,Best app
2026-05-09,Why do I even have this app?,1,I hate this app. It’s the best app in the world.
2026-05-09,Luh dis bih,5,🤌🏿
2026-05-09,10/10for anything,5,Great app
2026-05-09,The reason I'm alive 😭✌️peek!,5,P33k!
2026-05-09,Yo cause why do I have ads during listening to songs like they’re forcing n me to get premium but it’s fine and I love using it for music like it’s a music app bro. Bombaclat walahi,4,Unfair but good
2026-05-09,Já bastava uma,5,Duas publicidade
2026-05-09,This is personal the best app on my phone and probably helps me more than my therapist and I can bond with so many people through this app,5,Spotify
2026-05-09,Qué es lo que pasa con la función de aleatorio? Estoy a nada de cambiarme a Apple Music. No puede ser posible que me repita las canciones “aleatorias” dos días seguidos ya me tienen harto no disfruto escuchar mi música así,1,Aleatorio
2026-05-09,𝓛𝓸𝓿𝓮 𝓽𝓱𝓮 𝓶𝓾𝓼𝓲𝓬 𝓪𝓷𝓭 𝓼𝓸𝓷𝓰𝓼 🎵🎵🎵,5,𝓛𝓸𝓿𝓮 𝓲𝓽
2026-05-09,Sick app,5,Sick app
2026-05-09,how come i can’t even choose a song I want to play off of MY playlist without premium. 6 skips an hour without premium son 😭✌️good enough though,4,i don’t like premium
2026-05-09,Spotify is truly the best out there,5,The best music app
2026-05-09,I don’t like how it makes me go in order just because Spotify premium but other than that it’s fun,5,M
2026-05-09,"I love listening to music while I study,work,an do a lot",5,Love Spotify
2026-05-09,Quality of audio is good.  But advertisements are too many and TOO long.  Requires interrupting desired music play and/or interrupting what I’m going to try and ‘skip’ out of these annoying adverts. Just saying…,1,Noise Interference
2026-05-09,"I love the app but it never connects to my Bluetooth or anything. When I am trying to listen to music like a playlist or even an artist it plays for  not even 5 seconds, of a song then glitches stops and says I need to reconnect , even though everything is completely connected.",4,Good but never connects
2026-05-09,Don’t like the video and the pushed sponsored content diminishes my experience.,4,Not a big fan of video
2026-05-09,music🤤,5,ok
2026-05-09,Love all of this,5,Lovely
2026-05-09,"You are so eager to have new Premium subscribers (and I won’t be one) that every one or two songs place 3, THREE, TRES Spotify advertising in a row. It is so lame, and what most people do is to switch to Pandora, not listening your real advertiser and in the end, quit Spotify",1,Eager
2026-05-09,SO good!!,5,Free
2026-05-09,I love how it puts together YOUR own vibe. Apple tries but it’s not like Spotify.,5,Beats Apple Music
2026-05-09,"Consistently quality music app only wish we can download w/o premium subscription but Spotify needs to pay the artists…..wait, they don’t do that so where’s the money going? I got jokes and jokes and jokes. It’s good app and really like the “Daily Mix” that are good cross section of my eclectic tastes in music…",5,Still banging after all these years
2026-05-09,"I love this app, the music gets to flow into my ears from my headphones the only downside… WHY DO I NEED PREMIUM TO CHOOSE MY OWN SONGS?! NOT EVEN PANDORA DOES THAT!",4,BEST. MUSIC. APP. EVER!!!
2026-05-09,The shuffle feature isn’t that good. My playlist is 20 hours long and somehow I hear the same songs over and over.,4,Shuffle
2026-05-09,"It’s a bit silly to have preset genre suggestions in your liked music, meaning that the technology is there to automatically filter out songs appropriately, yet not implement searching by genre in the “Find in Liked Songs” search bar.",3,Allow Searching by Genre in Liked Music
2026-05-09,"I love the app it is amazing and there are so many songs but there are way too many ads, like, between every song and the next is a cluster of ads, and I feel it is so annoying but that’s it ty",5,Cool beans
2026-05-09,W,5,W
2026-05-09,I would like to see more of it but love the selection,5,Gospel house music
2026-05-09,"So it’s a great app, it has cool additions to it, but every like, minute while I’m watching my podcast I get an ad. I swear it doesn’t get to be a minute and a half and it gives me and ad.",4,It’s good except for this
2026-05-09,Always bad connection with my vehicle,1,Bad connection pay in time
2026-05-09,Cuando,5,Pagar en bolívares.
2026-05-09,"Since I don’t have premium it plays adds, which is fine. But now it won’t even let me pick what song I play, I’ll click on the one I want to listen to and it says I have to pay for premium to choose. Don’t download this app",1,Don’t download this app
2026-05-09,This is the best music app but it just needs lower amount of adds but it’s great,5,Good
2026-05-09,The jam feature is so poor it takes the fun out of adding friends to the jam. Too easy to accidentally hijack the play list. New songs to right to the top and grouped together as is the shuffle button means nothing. Toggling the shuffle button never mixes up music added by contributors.,3,Jam feature needs work
2026-05-09,We pay for premium why have so many adds?,2,Too many adds
2026-05-09,Spotify has the best music,5,Slay
2026-05-09,I love it😝,5,Best ever…(with premium tho)
2026-05-09,love itt!! just wish i could make my premium payments on the app instead of the website :(,5,spotify
2026-05-09,"I really love this app! The lossless is incredible, but I also would love Spatial Audio and Dolby atmos, also a recommendation I have in mind is the ability to purchase concert tickets from artists and musicals/plays directly from Spotify and not through brandinstown or ticket master as well as a section for purchased tickets. Other than that, great app.",5,Great music service!
2026-05-09,Far cheaper than YouTube premium and has most if not all the same songs you can find there. Can shuffle your downloaded playlist. Just perfect,5,Fantastic
2026-05-09,This is the best music app ever!,5,The app is good
2026-05-09,I love Spotify and my caregiver had it too. We tap in a lot of our hip hop music on it. especially gas pedal that our top favorite song being played in the car a lot.,5,Hip hop
2026-05-09,better than apple music 🤷‍♂️,5,🤷‍♀️🤷‍♀️
2026-05-09,This app is awesome for listening to music it really has any music you want to listen to and when the song comes out it’s there I love this app a lot ! Great app.,5,I love it!
2026-05-09,I love this app!,5,The best
2026-05-09,Great platform love the updates and keeps most recent music coming,5,Personal opinion
2026-05-09,Spotify is so helpful and amazing if you are just listening to music or audio!!!,5,Spotify review
2026-05-09,"Music changed my life thank you Spotify for having such a great app with millions of songs and the membership hella cheap so, idk what I’d do without music",5,Music
2026-05-09,Great at having the latest music sadly their older music choices are very limited,3,Good at new bad at old
2026-05-09,I have been able to find all the Native American music I have looked up.,4,"“Well done”, Spotify"
2026-05-09,Spotify is so easy to access they have a great amazing library however I'm not a subscriber yet,5,I'd love Spotify
2026-05-09,Get literally any other app. Because what do you mean you have to pay like 15 dollars just to choose a song you want to play.,3,it’s fine but it’s so expensive
2026-05-09,Why all of a sudden can I not play whatever song…I was used to having ads and you know being able to choose what I wanna listen to but now it is saying I need premium??? I really need premium just to choose what I wanna listen to…it’s so dumb..I would only use Spotify because it’s the only app that I could use to listen to music but I can’t even do that without getting asked for money….,2,Premium
2026-05-09,spotify is so amazing bro im ngl,5,Emotinal support
2026-05-09,Best song streaming service.,5,Spotify
2026-05-09,"Payments to artists are too low, and now they are pushing AI generated content. This is the worst thing to happen to the music industry since Napster.",1,Ripping off artists
2026-05-09,"I have had Spotify for a REALLY long time now and all of a sudden it sounds like I’m listening to a CD that’s all scratched up. My songs are skipping, and have been ever since I upgraded my phone to the iPhone 17. I’m not sure why it what happened but it’s very irritating. Like I said I’ve been with Spotify for so many years now and I have so many songs that I don’t want to lose but I’m seriously debating switching to Apple Music. Spotify please fix this! 🙏🏻",4,Love Spotify but…
2026-05-09,Not sure how no one is talking about how the new UI introduced recently is absolutely god awful especially on iPad. One of these if it’s not broke why are we trying to fix it moments,1,Terrible UI
2026-05-09,Best of the best,5,Great
2026-05-09,"SPOTIFY IS A WONDERFUL MUSIC APP AND HAS AWESOME MUSIC BY VARIOUS POPULAR ARTISTS AND THEIR MUSIC.
EASY TO USE APP.  DOWNLOAD NOW!!!",5,I LOVE SPOTIFY & JARROD MORRIS!!
2026-05-09,Absolutely love this app. Gets me through work and working out.,5,Spotify!!
2026-05-09,The new AI slop DJ is creepy. They should make it so I can turn it off. AI is dumb.,1,AI DJ creep
2026-05-09,"Words in the Oxford dictionary, couldn’t even describe how amazing and life-changing this app in Spotify in a company as a whole has impacted and changed my life. From all the ups and downs in the super real Lowe’s in the super high, high spot is always been there for me. So thank you, Spotify for existing and making impact and changing my life in a positive direction!",5,The Perfect Music Library
2026-05-09,Spotify is the best app I have on my iPad and phone to listen to music it has everything to listen to and good stuff,5,??
2026-05-09,Well the music is always updated but does not have songs from specific things like games,4,The Essence
2026-05-09,I love Spotify it is the way I listen to my music!!!!,5,So nice!!!!!
2026-05-09,This app is amazing it has manly every song like 80s songs and I might us this if I ever make a real life fazbear entertainment and make a real life fredbears family dinner,5,Amazing
2026-05-09,"the app and its features are good. please re-add the ability for free users to actually choose their own songs. it is disappointing that an already wealthy music app needs to lock all of the options that an makes a music app a music app behind a paywall. a music app should be able to do the bare minimum of playing the song selected, and it is pathetic that you lock even that ability in the premium section. no, nobody will be listening to your recommendations.",2,ok
2026-05-09,App is cool but they invest all the money they make into war weapons.,1,Your money goes to kxll
2026-05-09,Spotify is only good if you have premium personal why waste money but anyway,4,Billy bob joe
2026-05-09,"Ok, so first of all this is a great app.  But It’d be nice if you could repeat also if you could like well I’d there was no limit for switching songs or lyrics also a little less ads would be so nice! But other than that this app is a must have!! <3 :)",5,Pls see this…
2026-05-09,Way better than pandora,5,The best music
2026-05-09,Great music! 6 out of 5 if I could,5,Good music
2026-05-09,"Spotify is probably the best option for music, but there’s been a bug happening where after I exit a podcast, the music just doesn’t want to play. AMAZING, but not perfect.",4,my favorite music app… buuuuuuut
2026-05-09,La mejor plataforma,5,Los mejores
2026-05-09,Very good,5,Mo
2026-05-09,they treat people without premium like dirt. i barely can do stuff on Spotify without spending money. too many ads. everything else is good,2,money
2026-05-09,"the functionality of being able to tell if a song is specifically in your liked playlist from a glance, as opposed to just if it’s in one of your playlist was peak

it’s truly sad that spotify’s been redesigned to where you can now doomscroll on it, and on top of that, we should have a way to know if songs were created using AI",1,miss the heart shaped favourite button
2026-05-09,"Spotify is the best. It has song DNA so you can see who wrote it, you can also do many cool things with the playlists. Apple, on the other hand should stick to making quality tech instead of trying to monopolize the music streaming industry. 

Ps. Apple, I love you :)",5,Why would people want to use Apple Music?
2026-05-09,There is no reason for there to be this many ads. It’s a ridiculous amount and it’s annoying,1,Stupid amount of ads
2026-05-09,Demasiados anuncios.,2,No la recomiendo
2026-05-09,"This is terrible it’s been annoying me all day. I just want to listen to a specific artist without the next song being recommended by Spotify. You can only get rid of it with premium I’m not buying premium to pay to listen to music. I can’t even listen to songs without the next song being different than what I want. You can’t change any of it in settings, I searched it up and I did everything it said. Google also said it is a feature forced by Spotify you can only change with the premium. What’s the point of having playlists if it’s just gonna change what you’re listening to. I’ve spent 20 minutes trying to fix it and it’s not working. it’s so frustrating I hate this app so much. My settings don’t even have an option for smart shuffle. If a developer is seeing this please respond to my comment I’m looking for help and I want to keep listening to the music I want.",1,Smart shuffle
2026-05-09,"I will be Back to apple music. Force podcasts that I don’t want  to see in my list, the smart shuffle is poor.",1,Force podcasts
2026-05-09,I like Spotify it’s really good to listen to music I love this app!!!!!!!!!!!,5,ArtisticMellow
2026-05-09,"I love everything about Spotify, I just wish they would update the interface a little. At least let me change the colors or something. Maybe have different themes we can choose from or something",4,I love everything but
2026-05-09,stop giving ads but otherwise good,3,NO ADS
2026-05-09,AWESOME APP but the only thing I hate is the adds 247 I'll do anything to get them removed for free!!,5,.
2026-05-09,Bro Spotify is so easy to run and great for everyday music listening totally get this app!!!!!! ദ്ദി・ᴗ・)✧,5,The best music app ever
2026-05-09,"Amazing in every way, has podcasts and music that you will love! Highly recommend",5,Amazed
2026-05-09,"Subscription increases but you can’t even listen even go a full podcast episode without being interrupted two, sometimes FOUR times, by these goddamn advertisements. Spotify leave them to the non subscribers",2,Pay to listen to advertisements
2026-05-09,"My music my way, I couldn’t be better.",5,Spotify playlist
2026-05-09,When there is an add u can just exit the app then just open it back up and there is no add! And listen to the Backstreet Boys and nf! And jelly roll they are all super good just like this app!,5,Wow Spotify
2026-05-09,Enjoy it very much,5,Great
2026-05-09,Spotify allowed me to listen to music without worry,5,Why I love Spotify
2026-05-09,I love Spotify for my listening experience I feel like I’m at concert minus the adverts but even the adverts aren’t long,5,Come on Spotify
2026-05-09,There are to many ads to the point that I can’t enjoy my songs,2,Less ads
2026-05-09,Spotify Is Always There To Lift My Day Up To The LORD!,5,Dependable
2026-05-09,"New update means you have to pay for songs while dealing with to many adds, sound cloud copy 💔",1,Mine as well use sound cloud
2026-05-09,W app,5,🤙
2026-05-09,OMG BRO FIRST OF ALL KATSEYE IS NOTTTT K-POP LIKE STOP ADDING IT INTO MY K-POP PLAYLIST AND SECOND OF ALL WHY WHY WHY SOOOOOOOOO MANY ADS LIKE TELL ME WHY I GOT 5 ADS IN A ROW FIVEEEEEEE LIKE THATS NOT COOL AND ITS LIKE AFTER EVERYYYY SONGGGG UGHHHHHHHHHHH I LOVE SPOTIFY BUT THE ADS THE ADS IM TELLING YOU UGHHHGJGHGH but still it’s a good app,1,ads ads advertisements
2026-05-09,I love Spotify and won’t go with any other service.,5,Amazing service and music
2026-05-09,It’s good if you had premium,5,Super only…
2026-05-09,I love it it’s the best app to listen to music on,5,It’s cool
2026-05-09,All of the lyrics work and I love it soooooo much🎵🎵🎵,5,Love it!
2026-05-09,It’s the best music app,5,I love Spotify
2026-05-09,Money that should be going to actually pay artists a living wage is being used to fund a company that is essentially “skynet.” They don’t pay artists nearly enough and they have allowed AI music onto the platform. It was already a corrupt and evil app and then they made it even worse,1,Directly funds ai to kill people
2026-05-09,"I don’t want to listen to whatever dumb right wing esoteric podcast you’re being paid to promote. I will never listen to a podcast on your platform, but I may switch to another platform if you keep trying to autoplay the worse podcasts I’ve ever heard of.",1,STOP AUTOPLAYING PODCASTS
2026-05-09,It's like a hidden track but still,4,Y'all need to add path by bts
2026-05-09,Music is an expression of our humanity Spotify brings one of the foundational connections that cultures can share. Our souls live in our music .,5,Should be required
2026-05-09,"Add a song/music recognition tech to the search, and youtube search are quite powerful and better than Spotify, so fix it please",4,Please add song recognition like YouTube
2026-05-09,This app is easy to navigate with.,5,Ease of use
2026-05-09,spotify has WAY too many ads and you can’t choose the songs u want sometimes it’s kinda pay to win,3,it’s ok
2026-05-09,This used to be an awesome app however changes within the app are terrible especially not knowing when they happen or what happens. My Bluetooth will not match my album art on my truck screen. And it’s clearly Spotify. It does it in all vehicles I use but my wife’s does not do it. And this app is being drenched with AI and losing a lot of artists due to it but it still beats all other apps.,3,Lost Respect
2026-05-09,"Отличное приложение только жаль что многих песен которые есть в ютуб музыке но нету тут прошу добавить все песни Владуса, Холи бама . Ну пока что все",4,.
2026-05-09,give us the ability to choose songs again and its five,4,its good
2026-05-09,Spotify on iPad OS has been consistently crashing for the past two weeks. I cannot navigate past my home screen without the app closing itself! I don’t pay $10/month+ to not be able to listen to my music. FIX IT!,1,FIX YOUR APP!
2026-05-09,"One of my favorite apps of all time, thank you for providing sick beats and fire lyrics",5,The Gift That Keeps on Giving
2026-05-09,"we have to pay for features that other apps literally have for free, 6 skips per hour? Not being able to turn off shuffle? And Then we can’t even slide though the song. Do better spotify",1,paying for features that other apps have for free
2026-05-09,I love this app so much 😇😇,5,Mar
2026-05-09,100/100 best,5,Good
2026-05-09,Had,5,Bgssushsm
2026-05-09,The best app ever! The lyrics make it so much better!! 5 stars!,5,The best app for listening to in showers or on a walk!! I recommend!!!
2026-05-09,Great voice better than Tesla Cariyoke,5,Great
2026-05-09,The title says it all. Affordable for my family and safe.,5,Best Music Platform Ever
2026-05-09,Kenny Rogers & Dolly Parton knock it right out of the park. Love them! 💕💕💕,5,Goodbye
2026-05-09,"I’ve used Spotify since I first got a phone in 4th grade I’m now 22 and I just recently stopped paying for premium thinking, “some ads can’t be that bad…” WRONG!!! There’s now 5 minute long unskippable ads I can no longer put a song on queue look at lyrics or go backwards on a song/playlist and it’s basically the absolute worst app to possibly listen to music on unless you pay $29.99 a month and then you can unlock the same basic features that musi, SoundCloud, and even YouTube offer FOR FREE!!!!!!!",1,THIS APP SUCKS
2026-05-09,"Spotify allows me to have access to many genres of music, languages and era’s, it never disappoints and with the high cost of everything it “still” remains reasonable. Most importantly, the feature I like best, is creating your own playlist and cataloging various types of music…

NOTHING LIKE IT 🎶

RVC 🎨",5,Spotify - is how I start each and every day.
2026-05-09,I recommend using Spotify if u want to listen to music while using other apps. And u can look at the lyrics,5,Use Spotify
2026-05-09,Es súper cool puedo escuchar cualquier música que quiera amoooooo💖,5,No tengo ningún problema con Spotify
2026-05-09,Best music app ever! I love the jam session option the most.,5,This is the app
2026-05-09,I friken love this app,5,hello
2026-05-09,I literally get to listen to rod wave on repeat while eating Arby’s,5,Best music streaming ever
2026-05-09,I was able to get a family account on here and was cheaper than a family plan on Apple Music . Spotify actually allows 1 more on the account that Apple Music. I like Apple Music but Spotify is so much better!!!,5,Absolutely worth the money!!!
2026-05-09,Just good,5,Hi
2026-05-09,Yes,4,👍👍👍👍👍👍👍👍👍
2026-05-09,"It feels like everytime I go to play something on Spotify more and more stuff is locked behind a paywall. I’ve used Spotify for years, going on and off of premium multiple times. It’s never felt like such a useless app before now. They used to let you listen to music for a reasonable amount of time and then would play a reasonable amount of ads. That’s not a thing anymore. It plays ads more frequently than the app says it does, it plays either too many ads or too long. It’s just dumb I’m better off using YouTube to listen to music bc at least I can listen to a album there without having a random song I’ve never listened to, never liked, and don’t want to hear play in between EVERY single song on the album. Even having premium doesn’t feel worth it, it cost too much and instead of getting new features they just keep locking more of the things they already had for free behind the paywall. It’s ridiculous and not even close to worth the space it takes up on my phone. I doubt this app will ever be even a slight bit close to what it used to be and that’s a shame.",1,Wish I could give it a zero
2026-05-09,The price I enrolled is not what I am paying for.,1,Lied about prices
2026-05-09,My besties and me can make songs together listen to albums and play clunk,5,Make a renew
2026-05-09,Me gusta porque es fácil de usar y se combina con Waze la recomiendo,5,Spotify
2026-05-09,"There is a glitch where you can’t watch music videos anymore. I don’t know if it’s because I don’t have premium or I don’t live in the right location, but I can’t watch music videos now even though I could watch them but a week ago.",4,THE BEST but
2026-05-09,"Spotify has all the songs you are looking for, there are no ads. It’s the best!",5,Spotify
2026-05-09,"This app Is so great, I mean I can literally have my own Spanish or English DJ! I can listen of line, and I can make my own account, and playlists. Also, I can search for songs, follow artist, and even Spotify make a top 50 global playlist! I also love that the app makes you your own personal playlist, and that at the end of the year you can see your activity and compete with friends.",2,Great app!
2026-05-09,It doesn’t have to be every music video I just really loved the music videos,5,Can you guys add back music videos?
2026-05-09,It really is the best because you can turn off your phone and there will still be music playing,5,Best free music app
2026-05-09,It has good songs for people but I wish less ads and does not cost money for no ads,5,Ads
2026-05-09,Nhma nhiều qcao,4,Yêuuu
2026-05-09,So dope,5,H
2026-05-09,Uhhhhh I don’t have much to say it gives you a playlist if you want it and this is the most songs I’ve ever seen,5,Not much to say
2026-05-09,Cous it bad simple😏😭🐒🤣,2,Bad
2026-05-09,I love this app my friends love it to I like it because it has everything any thing you want podcasts and my friends like it because it has “I am a pancake”,5,Great
